,original_title,translated_title,author,article_id,date,text
6807,Erik Menveds Barndom,The Childhood of Erik Menved,B. S. Jngemann,vib_105344,1829-08-04,"Bekjendtgjørelser. Hos Undertegnede faaes: Haandbog i den danske Kriminairet af T. A. Ussing, 2 Dele, heftet og planeret 7 Rbd. Grev Esser. Sørgespil af J. C. Lange, h. 1 Rbd. Erik Menveds Barndom. En historisk Roman af B. S. Jngemann. 3 Dele. 6 Rbd. 3 Mk."
6809,Det betlehemste Parnemord,The Bethlehem Parnicide,L. Geyer,vib_105404,1829-08-11,"Onsdagen den 12te August opføres: 2den Abonnements=Forestilling.) Det betlehemste Parnemord, Lystspil i 2 Acter, af L. Geyer. Derefter: De to smaae Savoyarder, comisk Syngestykke i 1 Act, efter det Franske. Musiken af deusarac. Fredagen den 14de August : 3die Abonnements=Forestilling.) Herren og Slaven, Stuespil i 2 Acter. Derefter Kalkbrænderen, Vaudeville i 1 Act. Søndagen den 15de August. (4de Abonnements=Forestilling.) Das Donauweibchen, 1ste Deel. Trylle=Opera i 3 Acter. Carl Becker."
6810,De to smaae Savoyarder,The Two Little Savoyards,NO_AUTHOR,vib_105404,1829-08-11,"Onsdagen den 12te August opføres: 2den Abonnements=Forestilling.) Det betlehemste Parnemord, Lystspil i 2 Acter, af L. Geyer. Derefter: De to smaae Savoyarder, comisk Syngestykke i 1 Act, efter det Franske. Musiken af deusarac. Fredagen den 14de August : 3die Abonnements=Forestilling.) Herren og Slaven, Stuespil i 2 Acter. Derefter Kalkbrænderen, Vaudeville i 1 Act. Søndagen den 15de August. (4de Abonnements=Forestilling.) Das Donauweibchen, 1ste Deel. Trylle=Opera i 3 Acter. Carl Becker."
6811,Herren og Slaven,The Lord and the Slave,NO_AUTHOR,vib_105404,1829-08-11,"Onsdagen den 12te August opføres: 2den Abonnements=Forestilling.) Det betlehemste Parnemord, Lystspil i 2 Acter, af L. Geyer. Derefter: De to smaae Savoyarder, comisk Syngestykke i 1 Act, efter det Franske. Musiken af deusarac. Fredagen den 14de August : 3die Abonnements=Forestilling.) Herren og Slaven, Stuespil i 2 Acter. Derefter Kalkbrænderen, Vaudeville i 1 Act. Søndagen den 15de August. (4de Abonnements=Forestilling.) Das Donauweibchen, 1ste Deel. Trylle=Opera i 3 Acter. Carl Becker."
6812,Kalkbrænderen,The Lime Burner,NO_AUTHOR,vib_105404,1829-08-11,"Onsdagen den 12te August opføres: 2den Abonnements=Forestilling.) Det betlehemste Parnemord, Lystspil i 2 Acter, af L. Geyer. Derefter: De to smaae Savoyarder, comisk Syngestykke i 1 Act, efter det Franske. Musiken af deusarac. Fredagen den 14de August : 3die Abonnements=Forestilling.) Herren og Slaven, Stuespil i 2 Acter. Derefter Kalkbrænderen, Vaudeville i 1 Act. Søndagen den 15de August. (4de Abonnements=Forestilling.) Das Donauweibchen, 1ste Deel. Trylle=Opera i 3 Acter. Carl Becker."
6813,Das Donauweibchen,The Danube Woman,Carl Becker,vib_105404,1829-08-11,"Onsdagen den 12te August opføres: 2den Abonnements=Forestilling.) Det betlehemste Parnemord, Lystspil i 2 Acter, af L. Geyer. Derefter: De to smaae Savoyarder, comisk Syngestykke i 1 Act, efter det Franske. Musiken af deusarac. Fredagen den 14de August : 3die Abonnements=Forestilling.) Herren og Slaven, Stuespil i 2 Acter. Derefter Kalkbrænderen, Vaudeville i 1 Act. Søndagen den 15de August. (4de Abonnements=Forestilling.) Das Donauweibchen, 1ste Deel. Trylle=Opera i 3 Acter. Carl Becker."
6815,Das Donauweibchen,The Danube Woman,Carl Becker,vib_105450,1829-08-15,"Bekjendtgjørelser. Theatret i Viborg. Søndagen den 16de August : 4de Abonnements=Forestilling.) Das Donauweibchen, 1ste Deel. Trylle-Opera i 3 Acter. Carl Becker. En Seminarist. attraaes som Hielpelærer ved en Almueskole."
6817,Bruddommen fra Hamborg,The Bridegroom from Hamburg,Steigentesch,vib_105499,1829-08-20,"Bekjendtgjørelser. Theatret i Viborg. Fredagen den 24de: Bruddommen fra Hamborg, Lystspil i 2 Acter af Steigentesch. Derefter: Den lille Matros, Syngestykke i 1 Act efter det Franske. Carl Becker."
6818,Den lille Matros,The Little Sailor,NO_AUTHOR,vib_105499,1829-08-20,"Bekjendtgjørelser. Theatret i Viborg. Fredagen den 24de: Bruddommen fra Hamborg, Lystspil i 2 Acter af Steigentesch. Derefter: Den lille Matros, Syngestykke i 1 Act efter det Franske. Carl Becker."
6819,"Blomster=Gartneren eller Anviisning til at anlægge Blomsterhauger, opelske og pleie de skjønneste og mees yndede Blomsterverter","The Flower Gardener or Instructions for Creating Flower Beds, Cultivating and Caring for the Most Beautiful and Most Loved Flower Varieties",Lassen,vib_105547,1829-08-22,"Hos Undertegnede faaes: Blomster=Gartneren eller Anviisning til at anlægge Blomsterhauger, opelske og pleie de skjønneste og mees yndede Blomsterverter. Af Lassen h. 1 Rbd. Supplement til Blomstergartneren, med en Haugetegning h. 3 Mk. 8 s. Møller, Supplement til Haandbogen for Præster især deleshed med Hensyn til de Embedspligter, Lovgivningen foreskriver dem, med et Anhang om Præsten som Beneficiarius, h. 1 Rbd. 2 Mk. 8 s. Roedsted & Dous."
6820,Supplement til Blomstergartneren,Supplement to the Flower Gardener,NO_AUTHOR,vib_105547,1829-08-22,"Hos Undertegnede faaes: Blomster=Gartneren eller Anviisning til at anlægge Blomsterhauger, opelske og pleie de skjønneste og mees yndede Blomsterverter. Af Lassen h. 1 Rbd. Supplement til Blomstergartneren, med en Haugetegning h. 3 Mk. 8 s. Møller, Supplement til Haandbogen for Præster især deleshed med Hensyn til de Embedspligter, Lovgivningen foreskriver dem, med et Anhang om Præsten som Beneficiarius, h. 1 Rbd. 2 Mk. 8 s. Roedsted & Dous."
6821,"Supplement til Haandbogen for Præster især deleshed med Hensyn til de Embedspligter, Lovgivningen foreskriver dem, med et Anhang om Præsten som Beneficiarius","Supplement to the Handbook for Priests Especially Regarding Their Official Duties as Prescribed by Legislation, with an Appendix on the Priest as Beneficiary",Møller,vib_105547,1829-08-22,"Hos Undertegnede faaes: Blomster=Gartneren eller Anviisning til at anlægge Blomsterhauger, opelske og pleie de skjønneste og mees yndede Blomsterverter. Af Lassen h. 1 Rbd. Supplement til Blomstergartneren, med en Haugetegning h. 3 Mk. 8 s. Møller, Supplement til Haandbogen for Præster især deleshed med Hensyn til de Embedspligter, Lovgivningen foreskriver dem, med et Anhang om Præsten som Beneficiarius, h. 1 Rbd. 2 Mk. 8 s. Roedsted & Dous."
6822,"Nattevandrersken, eller: Søvngjængerinden","The Nightwalker, or The Sleepwalker",Fr. Elmenrich,vib_105563,1829-08-25,"Bekjendtgjørelser. Theatret i Viborg. Onsdagen den 26de: (Til Beneste for Adolphine Rosenbusch.) Nattevandrersken, eller: Søvngjængerinden, Lystspil i 2 Acter, efter det Franske, af Fr. Elmenrich. Derefter: Discipel-Streger, eller : De smaa Vildttyve, Vaudeville i 1 Act af Angely. Til Slutning: En Epilog, fremsiges paa Dansk af Mad. Rosenbusch. Billetter, a 3 Mk. Stkt., faaes i Mad. RosenbuschLogis hos General=Krigscommissairinde Schaumburg. Carl Becter."
6823,"Discipel-Streger, eller : De smaa Vildttyve","Disciple Tricks, or The Little Wild Thieves",Angely,vib_105563,1829-08-25,"Bekjendtgjørelser. Theatret i Viborg. Onsdagen den 26de: (Til Beneste for Adolphine Rosenbusch.) Nattevandrersken, eller: Søvngjængerinden, Lystspil i 2 Acter, efter det Franske, af Fr. Elmenrich. Derefter: Discipel-Streger, eller : De smaa Vildttyve, Vaudeville i 1 Act af Angely. Til Slutning: En Epilog, fremsiges paa Dansk af Mad. Rosenbusch. Billetter, a 3 Mk. Stkt., faaes i Mad. RosenbuschLogis hos General=Krigscommissairinde Schaumburg. Carl Becter."
6825,"Latinsk Primitiv=Lexicon, Sprogets Røgle","Latin Primitive=Lexicon, The Language's Roots",C. M. Krarup,vib_105823,1829-09-17,"Bredholt, beliggende paa Friisholt HovedgaardsMark, kan underhaanden faaes i Forpagtning for Afgift i Korn, og strax tiltrædes, i Fald det ønskes. Latinsk Primitiv=Lexicon, Sprogets Røgle, aabnende medstuderende Begyndere lettere og hurtigere Adgang til grundig Bekjendtskab med Sproget. Leveret af Consistorialraad Ridder C. M. Krarup, heftet 2 Mk. 10 s. faaes hos Roedsted & Dous."
6828,Platos Eutyphron,Plato's Euthyphro,NO_AUTHOR,vib_105927,1829-09-29,"Den aarlige offentlige Examen i Odense Kathedralskole for Aaret 1829 begyndte Fredagen den 11te Septbr. Det til samme udgivne Jndbydelsesskrift er af Hr. Adjunct Kalkar og handler om: ""Platos Eutyphron."" 9 Candidater forventes dimitterede fra Skolen til Universitetet og desuden en Privatist efter Forordn. 7de Novbr. 1809. 103."
6829,Haandbog for den læsende Ungdom,Handbook for the Reading Youth,A. F. Just,vib_106051,1829-10-08,"Haandbog for den læsende Ungdom ved A. F. Just. Ellevte Oplag. Den faaes indbunden, for 4 Mark hos Hr. Overkrigskommissair Ban i Holstebroe; hos Hr. Boghandler Jessen i Aarhuus; hos Hr. Boghandler Rottbøll Sadolin i Aalborg, Hr. Postmester Carstensen i Thisted samt hos undertegnede Forlægger. De som kjøbe 6 Exemplarer er holde mod contant Betaling 16 pro C. Rabat."
6830,Haandbog for den læsende Ungdom,Handbook for the Reading Youth,A. F. Just,vib_106115,1829-10-15,"Nylig har forladt Pressen, Haandbog for den læsende Ungdom ved A. F. Just. Ellevte Oplag. Den faaes indbunden, for 4 Mark hos Hr. Overkrigskommissair Bay i Holstebroe; hos Hr. Boghandler Jessen i Aarhuus, hos Hr. Boghandler Rottbøll Sadolin i Aalborg; Hr. Postmester Carstensen i Thisted samt hos undertegnede Forlægger. De som kjøbe 6 Exemplarer erholde mod contant Betaling 16 proc. Rabat. Viborg i October 1829. R. Dons."
6831,Autobiographie,Autobiography,Ochlenschlæger,vib_106191,1829-10-24,"Af den tidligere ommeldte, hos Max i Breslauunder Pressen værende tydske Udgave af vor Ochlenschlægers Skrifter vil, efter Forlydende, den første Sulte, som aabnes med Digterens Autobiographie, udkomme til Nytaar. Ochlenschlæger har, efter dertil indhentet allerhøieste Tilladelse, i en poetisk Tilegnelse dediceret denne Samling af sine poetiske Værker til den ved sin høie Sands for Poesiog Kunst udmærkede Monark, Kong Ludvig af"
6832,Skrifter,Works,Ochlenschlæger,vib_106191,1829-10-24,"Af den tidligere ommeldte, hos Max i Breslauunder Pressen værende tydske Udgave af vor Ochlenschlægers Skrifter vil, efter Forlydende, den første Sulte, som aabnes med Digterens Autobiographie, udkomme til Nytaar. Ochlenschlæger har, efter dertil indhentet allerhøieste Tilladelse, i en poetisk Tilegnelse dediceret denne Samling af sine poetiske Værker til den ved sin høie Sands for Poesiog Kunst udmærkede Monark, Kong Ludvig af"
6838,Kirkens Historie gjennem de tre første Aarhundreder,The History of the Church through the First Three Centuries,Eusenius,vib_106657,1829-12-05,"Subskription paa Kirkens Historie gjennem de tre første Aarhundreder af Eusenius, fordansket ved Cand."
6840,Betragtninger i Anledning af Professor Dr. VedelSimonsens Forslag til historiske Topegrarbiers Udarbeidelse,Considerations Regarding Professor Dr. VedelSimonsen's Proposal for the Preparation of Historical Topographical Maps,N. Faber,vib_106659,1829-12-05,"Hos Undertegnede faaes: Betragtninger i Anledning af Professor Dr. VedelSimonsens Forslag til historiske Topegrarbiers Udarbeidelse. Ved Dr. Pastor N. Faber i Middelfart, b. 24 s. Allerunterthanigster Bericht an die Königliche DanischeRentekammer uder dir Torfmoore Seelands nach einer im Herdste 1828 deshalb unternommenen Reise. Von J. H. C. Dau, 1 Rbd. 48 sk. Ulrittes Flugt. Roman af Professor Ridder J. H. Smidt, 2 Dele, b. 4 Rbd. 24 s.; P. Virgilii Maronis operd, ed. N. F. Dorph."
6841,Allerunterthanigster Bericht an die Königliche Danische Rentekammer,Most Humble Report to the Royal Danish Treasury,J. H. C. Dau,vib_106659,1829-12-05,"Hos Undertegnede faaes: Betragtninger i Anledning af Professor Dr. VedelSimonsens Forslag til historiske Topegrarbiers Udarbeidelse. Ved Dr. Pastor N. Faber i Middelfart, b. 24 s. Allerunterthanigster Bericht an die Königliche DanischeRentekammer uder dir Torfmoore Seelands nach einer im Herdste 1828 deshalb unternommenen Reise. Von J. H. C. Dau, 1 Rbd. 48 sk. Ulrittes Flugt. Roman af Professor Ridder J. H. Smidt, 2 Dele, b. 4 Rbd. 24 s.; P. Virgilii Maronis operd, ed. N. F. Dorph."
6842,Ulrittes Flugt,Ulrit's Flight,J. H. Smidt,vib_106659,1829-12-05,"Hos Undertegnede faaes: Betragtninger i Anledning af Professor Dr. VedelSimonsens Forslag til historiske Topegrarbiers Udarbeidelse. Ved Dr. Pastor N. Faber i Middelfart, b. 24 s. Allerunterthanigster Bericht an die Königliche DanischeRentekammer uder dir Torfmoore Seelands nach einer im Herdste 1828 deshalb unternommenen Reise. Von J. H. C. Dau, 1 Rbd. 48 sk. Ulrittes Flugt. Roman af Professor Ridder J. H. Smidt, 2 Dele, b. 4 Rbd. 24 s.; P. Virgilii Maronis operd, ed. N. F. Dorph."
6843,P. Virgilii Maronis operd,Works of P. Virgil Maro,N. F. Dorph,vib_106659,1829-12-05,"Hos Undertegnede faaes: Betragtninger i Anledning af Professor Dr. VedelSimonsens Forslag til historiske Topegrarbiers Udarbeidelse. Ved Dr. Pastor N. Faber i Middelfart, b. 24 s. Allerunterthanigster Bericht an die Königliche DanischeRentekammer uder dir Torfmoore Seelands nach einer im Herdste 1828 deshalb unternommenen Reise. Von J. H. C. Dau, 1 Rbd. 48 sk. Ulrittes Flugt. Roman af Professor Ridder J. H. Smidt, 2 Dele, b. 4 Rbd. 24 s.; P. Virgilii Maronis operd, ed. N. F. Dorph."
6844,P. Virgilii Maronis opera,The Works of P. Virgil Maro,N. F. Dorph,vib_106751,1829-12-14,"Eiendommen har et Areal af circa 61 Tdr. Agerland og 40 Tdr. Hede og Mose. Lysgaard og Hids Herreders Contoir. Dalsgaard, den 11te Debr. 1826. H. H. Holm. P. Virgilii Maronis opera, ed N. F. Dorph. Rector Scholde Hothersnesiensis, faaes indb. for 1 Rbd. 80 s. hos Roedsted & Dous."
6846,Nordlyset,The Northern Light,S. S. Blicher and J. M.,vib_106835,1829-12-21,"Under denne eller vil med det Første udkomme en Skrift fra min Haand. Det kommer til at bestaae af originale Digte og Fortællinger og vil omtrent blive 16 Art stort. Bogen overlades Subscribenterne for 8 sk. Artet Trykpapir og 10 sk. Skrivpapir. Hr. Directeur Schulz's Navn er noksom Borgen for Trykningens og Papirets Godhed. Kjøbenhavn, den 17de November 1829. S. C. Hillerup. Subscription modtages hos Roedsted & Dous. Nordlyset. Et Maanedsskrift af S. S. Blicher og J. M."
6847,"Prædikener, holdne i Viborg Domkirke i Aaret 18228",Sermons Delivered in Viborg Cathedral in the Year 18228,L. Schjødte,vib_106989,1830-01-02,"Fra Pressen er nylig udkommet: Prædikener, holdne i Viborg Domkirke i Aaret 18228 af Stiftsprovst og Sognepræsttil Domkirkens Menighed L. Schjødte. Første Bind. Faaes heftet for 1 Rbd. 72 s. hos Undertegnede. De som subscribere paa det følgende Bind erholde dette for 1 Rbd. 56 s. Roedsted & Dous."
6848,Nyt Repertorium for Moerskabslæsning,New Repertory for Amusement Reading,A. P. Liunge,vib_107047,1830-01-06,"Auctionscontoiret i Viborg, den 4de Januar 1830. Gundelach. Nyt Repertorium for Moerskabslæsning. Udgivet af A. P. Liunge."
6852,Maanedsskrivt for underholdende Æmmer,Monthly Publication for Entertaining Topics,Sylvester Hertz,vib_107479,1830-02-06,"Paa det af Sylvester=Hertz i Veile udgivne ""Maanedsskrivt for underholdende Æmmermodtages Subskription hos Undertegnede. De alleredudkomne 2de Bind ligge til behagelig Eftersyn. Hvert Hefte - som udkommer maanedlig - koster 3 Mk. Roedsted & Dous."
6853,Hudiatur et altere pars,"Let it be said, the other side",NO_AUTHOR,vib_107545,1830-02-13,"Som et literarisk Oppositionsskrift vil fra Schubothes Boghandling udkomme et Tidsskrift under Titel af: ""Hudiatur et altere pars."" Første Hefte, der udkommer om faa Uger, vil indeholde en Afhandling af Hr. Professor, Ridder S. N. J. Bloch om hans Udgave af Ciceronis orationer selecter, med Hensyn til Recensionen derover i Maanedsskriftet for Litteratur."
6854,Ciceronis orationer selecter,Selected Orations of Cicero,S. N. J. Bloch,vib_107545,1830-02-13,"Som et literarisk Oppositionsskrift vil fra Schubothes Boghandling udkomme et Tidsskrift under Titel af: ""Hudiatur et altere pars."" Første Hefte, der udkommer om faa Uger, vil indeholde en Afhandling af Hr. Professor, Ridder S. N. J. Bloch om hans Udgave af Ciceronis orationer selecter, med Hensyn til Recensionen derover i Maanedsskriftet for Litteratur."
6861,Bibliothek for Pianoforte=Spillere,Library for Pianoforte Players,NO_AUTHOR,vib_108206,1830-03-31,"For Tonekunstens Venner anmældes i Kjøbenhavnske Blade at der til Paaske vil udkomme: ""Bibliothek for Pianoforte=Spillere"" et Udvalg af de berømteste Componisters Værker fra ældre og nyere Tid med Levnetsbeskrivelser. Kun det Skjønneste og Gehaltrigeste, som aldrig ældes, vil leveres i dette Bibliothek."
6864,Concordancia Bibliorum bebraica & caldaica,Concordance of the Hebrew and Chaldean Bibles,Katechet Cohen,vib_108637,1830-04-29,"Dreyer, Syndicus. Subskriptionsplan. paa en Concordancia Bibliorum bebraica & caldaica. af Katechet Cohen i Odense, ligger til Eftersyn herpaa Adressecontoiret, hvor Subskription modtages. Prædikener af J. M. Hertz, Dr. theol. Biskop over Ribe Stift, Ridd. af Dr. Efter hans Død samlede og udgivne af H. P. Herz, Sognepræstfor vor Frue og St. Jørgensbjerg Menigheder. heft. 15 Mk. faaes hos Roedsted & Dous."
6865,Prædikener,Sermons,J. M. Hertz,vib_108637,1830-04-29,"Dreyer, Syndicus. Subskriptionsplan. paa en Concordancia Bibliorum bebraica & caldaica. af Katechet Cohen i Odense, ligger til Eftersyn herpaa Adressecontoiret, hvor Subskription modtages. Prædikener af J. M. Hertz, Dr. theol. Biskop over Ribe Stift, Ridd. af Dr. Efter hans Død samlede og udgivne af H. P. Herz, Sognepræstfor vor Frue og St. Jørgensbjerg Menigheder. heft. 15 Mk. faaes hos Roedsted & Dous."
6866,Astronomen med Stjernekaarter og Afbildning af Solsystemmet,The Astronomer with Star Charts and Depiction of the Solar System,G. F. Ursin,vib_108666,1830-05-01,Astronomen med Stjernekaarter og Afbildning af Solsystemmet. af G. F. Ursin.
6867,Astronomen med Stjernekaarter og Afbildning af Solsystemmet,The Astronomer with Star Charts and Depiction of the Solar System,G. F. Ursin,vib_108779,1830-05-06,Astronomen med Stjernekaarter og Afbildning af Solsystemmet. af G. F. Ursin.
6868,Concordancia Bibliorum hebraica & caldaice,Concordance of Hebrew and Chaldean Bibles,Katechet Cohen,vib_108782,1830-05-06,"Subskriptionsplan. paa en Concordancia Bibliorum hebraica & caldaice. af Katechet Cohen i Odense ligger til Eftersyn herpaa Adressecontoiret, hvor Subskription modtages."
6872,Samlinger for Venner af Naturen og Haugekonsten,Collections for Friends of Nature and Horticulture,NO_AUTHOR,vib_109484,1830-06-29,"Samlinger for Venner af Naturen og Haugekonsten, at eramineret Gartner Lassen 1ste Hefte, 2 Mk. 8 s. faaes hos Roedsted & Dous."
6874,Den lille Rødhætte,Little Red Riding Hood,NO_AUTHOR,vib_109605,1830-07-06,"Lystspil i 1 Act. Til Slutning: Haandværkernes Fest, comisk Vaudeville i 1 Act. Søndagen den 11te: Den lille Rødhætte, comisk Opera i 3 Acter. ærbødigst. C. Becker."
6877,Rummer 777,Rummer 777,C. Lebruun,vib_109676,1830-07-12,"Bekjendtgjørelser. Theatret i Viborg. Onsdagen den 14de Juli opføres: Rummer 777. Lystspil i 1 Act, af C. Lebruun, efter det Franske.) Derefter : Sangeren og Skræderen, eller: Tonekunstens Magt comisk Syngestytte i 1 Act. Musiken af Driberg. C. Becker."
6878,"Sangeren og Skræderen, eller: Tonekunstens Magt","The Singer and the Tailor, or: The Power of Music",NO_AUTHOR,vib_109676,1830-07-12,"Bekjendtgjørelser. Theatret i Viborg. Onsdagen den 14de Juli opføres: Rummer 777. Lystspil i 1 Act, af C. Lebruun, efter det Franske.) Derefter : Sangeren og Skræderen, eller: Tonekunstens Magt comisk Syngestytte i 1 Act. Musiken af Driberg. C. Becker."
6881,Fred med de Døde,Peace with the Dead,Dr. C. Raupach,vib_109849,1830-07-27,"Onsdagen den 28de opføres: (Sidste Abonnementsforestilling.) Fred med de Døde, Lystspil i 3 Acter, af Dr. C. Raupach. Derefter: Bjørnene og Bassaen, Vaudeville i 1 Act, af C. Blum. C. Becker."
6882,Bjørnene og Bassaen,The Bears and the Bass,C. Blum,vib_109849,1830-07-27,"Onsdagen den 28de opføres: (Sidste Abonnementsforestilling.) Fred med de Døde, Lystspil i 3 Acter, af Dr. C. Raupach. Derefter: Bjørnene og Bassaen, Vaudeville i 1 Act, af C. Blum. C. Becker."
6885,"Prædikener, holdne i Viborg Domkirke i Aaret 1829",Sermons Delivered in Viborg Cathedral in the Year 1829,L. Schjødte,vib_110465,1830-09-06,"Paa undertegnedes Forlag er nyeligudkommet: Prædikener, holdne i Viborg Domkirke i Aaret 1829 af Stiftsprovst L. Schjødte, 2det Bind, faaes h. for 1 Rbd. 3 Mk. 10 s. - Af første Bind, som for Tiden er udsolgt, vil et nyt Oplag udkomme om 5 Uger. Samlingen vil da blive at erholde hos mine sædvanlige Commissionairer i Provindserne, og i Kjøbenhavn i den Gyldendalske og Reitzelske Boghandel."
6887,"Prædikener, holdne i Viborg Domkirke i Aaret 1829",Sermons Delivered in Viborg Cathedral in the Year 1829,L. Schjødte,vib_110611,1830-09-16,"Paa undertegnedes Forlag er nyeligudkommet: Prædikener, holdne i Viborg Domkirke i Aaret 1829 af Stiftsprovst L. Schjødte. 2det Bind, faaes h. for 1 Rbd. 3 Mk. 10 s. - Af første Bind, som for Tiden er udsolgt, vil en nyt Oplag udkomme om 5 Uger. Samlingen vil da blive at erholde hos mine sædvanlige Commissionairer i Provindserne og i Kjøbenhavn i den Gyldendalske og Reitzelske Boghandel. Viborg 6te September 1830. R. Dons."
6890,Don Juan,Don Juan,Mozart,vib_110923,1830-10-14,"Nogle gode Landkorte, Kobbere samt Mozart's Don Juan faaes hos Adjunct Dørup."
6894,"Prædikener, holdne i Viborg Domkirke i Aaret 1828 og 1829",Sermons Delivered in Viborg Cathedral in the Year 1828 and 1829,L. Schjødte,vib_111500,1830-12-04,"Prædikener, holdne i Viborg Domkirke i Aaret 1828 og 1829 af Stiftsprovst og Sognepræst L. Schjødte. 1ste og 2det Bind, h. 3 Rbd. 20 s. faaes hos Roedsted & Dous."
6897,"Prædikener, holdne i Viborg Domkirke i Aaret 1828 og 1819",Sermons Delivered in Viborg Cathedral in the Year 1828 and 1819,L. Schjødte,vib_111853,1831-01-08,"Prædikener, holdne i Viborg Domkirke i Aaret 1828 og 1819 af Stiftsprovst og Sognepræst L. Schjødte. 1ste og 2det Bind, h. 3 Rbd. 2 s. faaes hos"
6902,den slesvigholstenske Historie fra Aar 1523 til 1823,The Slesvig-Holstein History from the Year 1523 to 1823,Advocat Forchhammer,vib_112853,1831-03-23,"Jfølge tvende Priser, den første paa 200, den anden paa 100 Specier, for det bedste og næstbedste Skrift over ""den slesvigholstenske Historie fra Aar 1523 til 1823,"" som en Forening af Medborgere i Aaret 1822 udsatte, indkom et saadant Nytaar 1828 hvilket er tilkjendt den anden Priis. Forfatteren, Advocat Forchhammer i Kiel, har erklæret sig villig til, at lade det, efter en gjentagen Revision, foretagen med Prof. Falcks Hjelp, trykke inden to Aar."
6904,"Mulvarpejægeren. eller Kunsten at fange Muldvarpe paa en tilforladelig, ganske sikker og mørende Maade i Haver og paa Enge","The Mole Catcher, or The Art of Catching Moles in a Reliable, Quite Safe and Effective Way in Gardens and Meadows",R. P. Dous,vib_113196,1831-04-26,"Bjørnsholm den 15de April 1831. Wulff. Nylig har forladt Pressen i Horsens: Mulvarpejægeren. eller Kunsten at fange Muldvarpe paa en tilforladelig, ganske sikker og mørende Maade i Haver og paa Enge. Tilligemed en Angivelse af adskillige andre Midler til Muldvarpenes Udryddelse. Bekjendtgjort paa den franste Regierings befaling ved Franskmanden Dralet, og oversat efter det 14de franske og 2det tydske Oplag. Bemeldte Bog faaes heftet for 28 tz. hos Dons. af R. P. Dous."
6909,"Muldvarpejægeren, eller Kunsten at fange Muldvarpe paa en tilforladelig, ganske sikker og morende Maade i Haver og paa Enge","The Mole Catcher, or The Art of Catching Moles in a Reliable, Quite Safe, and Amusing Manner in Gardens and Meadows",NO_AUTHOR,vib_113620,1831-06-07,"Muldvarpejægeren, eller Kunsten at fange Muldvarpe paa en tilforladelig, ganske sikker og morende Maade i Haver og paa EngeTilligemed en Angivelse af adskillige andre Midler til Muldvarpenes Udrydelse, er atter at faae for 28 sk. Tegn hos R. Dons. Tillæg til geistlig Stat 24 s. Schous Udtog af Forordninger for 1830 faaes heftet - R. Dons."
6910,"Muldvarpejægeren, eller Kunsten at fange Muldvarpe paa en tilforladelig, ganske sikker og morende Maade i Haver og paa Enge","The Mole Catcher, or The Art of Catching Moles in a Reliable, Quite Safe and Amusing Way in Gardens and Meadows",NO_AUTHOR,vib_113650,1831-06-09,"Muldvarpejægeren, eller Kunsten at fange Muldvarpe paa en tilforladelig, ganske sikker og morende Maade i Haver og paa EngeTilligemed en Angivelse af adskillige andre Midler til Muldvarpenes Udrydelse, er atter at faae for 28 sk. Tegn hos R. Dons. P. Dous."
6914,Latinsk Grammatik,Latin Grammar,N. 7 Dorph,vib_114275,1831-08-02,"Tilkjøbs ønskes. nogle firebragene Trappestene, omtrent 2 Al. 6 Tom. lange og 11 a 12 Tom. brede samt 1 Steen af samme Længde og 1 Al. Brede. Hr. Kjøbmand Levring i Viborg giver nærmere Anviisning. Latinsk Grammatik af N. 7 Dorph. andet forbedrede Oplag, faaes indbunden for 5 Rbmk. hos Dous."
6918,Skolemesteren og hans Kone,The Schoolmaster and His Wife,G. Døring,vib_114442,1831-08-16,"Bekjendtgjørelser. Theatret i Viborg. Onsdagen den 17de August opføres: Til Fordeel for Madame Rosenbusch) (For første Gang.) Skolemesteren og hans Kone, Nyt originalt Lystspil i 1 Act af G. Døring. Derefter: Adolphog Clara, eller: de to Arrestanter, Syngestykke i 2 Acter, efter det Franske. Musien af De Alayrac. C. Better."
6919,"Adolphog Clara, eller: de to Arrestanter","Adolph and Clara, or The Two Prisoners",NO_AUTHOR,vib_114442,1831-08-16,"Bekjendtgjørelser. Theatret i Viborg. Onsdagen den 17de August opføres: Til Fordeel for Madame Rosenbusch) (For første Gang.) Skolemesteren og hans Kone, Nyt originalt Lystspil i 1 Act af G. Døring. Derefter: Adolphog Clara, eller: de to Arrestanter, Syngestykke i 2 Acter, efter det Franske. Musien af De Alayrac. C. Better."
6922,Urania,Urania,NO_AUTHOR,vib_115695,1831-11-21,"Den bekjendte tydske Nytaarsgave ""Urania"" for Aaret 1832 er prydet med vor Ochlenschlagers Portrait Fra Pressen er udkommet: ""Hr. Mathaus Udgiver af Troldkjærlingen, og hans Forlægger Boghandler Brækvand, eller Jllumination og Stokkeprygldandsen i Ratzeburg Have. Med Motto: ""En Tyv er dog en Tyv, det er en afgjort Sag."
6923,Troldkjærlingen,The Troll Maiden,Hr. Mathaus,vib_115695,1831-11-21,"Den bekjendte tydske Nytaarsgave ""Urania"" for Aaret 1832 er prydet med vor Ochlenschlagers Portrait Fra Pressen er udkommet: ""Hr. Mathaus Udgiver af Troldkjærlingen, og hans Forlægger Boghandler Brækvand, eller Jllumination og Stokkeprygldandsen i Ratzeburg Have. Med Motto: ""En Tyv er dog en Tyv, det er en afgjort Sag."
