,original_title,translated_title,author,article_id,date,text
3761,Familiebibel,Family Bible,Dr. Fr. Reiches,vib_168314,1842-09-08,"Dr. Fr. Reiches Familiebibel, oversat af Pastor Chr. Jacobsen, og faaes, 18 Ark. stor i nitid fransk Papbind, i alle Boglader samt hos undertegnede Forlægger for 1 Rbd. 52 s. P. C. Kabell."
3762,Kjøbenhavns Universitets Aarbog for 1841,Copenhagen University's Yearbook for 1841,Hanibal Peter Selmer,vib_168349,1842-09-10,Hos Undertegnede faaes: Kjøbenhavns Universitets Aarbog for 1841. Udgivet af Hanibal Peter Selmer. 2 Rbd.
3763,Familiebibel,Family Bible,Dr. Fr. Reiche,vib_168638,1842-09-26,"Dr. Fr. Reiches Familiebibel, oversat af Pastor Chr. Jacobsen, og faaes, 18 Ark. stor i nitid fransk Papbind, i alle Boglader samt hos undertegnede Forlægger for 1 Rbd. 56 s. P. C. Kabell."
3764,Familiebibel,Family Bible,Dr. Fr. Reiches,vib_168804,1842-10-06,"Commissions-Contoiret. Lybeck i Septbr. 1842. Petri Kirchhof Nr. 308. Fra Pressen i Viborg er udkommen: Dr. Fr. Reiches Familiebibel, oversat af Pastor Chr. Jacobsen, og faaes, 18 Ark stor i nitid fransk Papbind, i alle Boglader samt hos undertegnede Forlægger for 1 Rbd. 56 s. P. C. Kabell. Nørre-Gyllands Stændertidende."
3765,Fortrolige Breve til en Ven,Confidential Letters to a Friend,NO_AUTHOR,vib_168995,1842-10-18,"En Seminarist kan faae Plads som Hjælpelærer, naar han henvender sig til Skolelærer Mørch i Fousing pr. Holstebroe. Hos Sadelmager Thommesen i Skive er en Kaleschetilsalg. Tillige ønskes en Dreng af honette Forældre i Lære. Følgende nye Skrifter: Fortrolige Breve til en Ven, skrevne fra Eidsvold i Aaret 1814 af et Medlem af Rigsforsamlingen. 11 Rbd. Norges Storthing i Aaret 1833. Af Ola Hanssen. 12 s. Framställing af nagra bland de wigtigare fragorna wid Riksdagen ar 1840. 40 sk."
3766,Norges Storthing i Aaret 1833,Norway's Storting in the Year 1833,Ola Hanssen,vib_168995,1842-10-18,"En Seminarist kan faae Plads som Hjælpelærer, naar han henvender sig til Skolelærer Mørch i Fousing pr. Holstebroe. Hos Sadelmager Thommesen i Skive er en Kaleschetilsalg. Tillige ønskes en Dreng af honette Forældre i Lære. Følgende nye Skrifter: Fortrolige Breve til en Ven, skrevne fra Eidsvold i Aaret 1814 af et Medlem af Rigsforsamlingen. 11 Rbd. Norges Storthing i Aaret 1833. Af Ola Hanssen. 12 s. Framställing af nagra bland de wigtigare fragorna wid Riksdagen ar 1840. 40 sk."
3767,Framställing af nagra bland de wigtigare fragorna wid Riksdagen ar 1840,Presentation of Some of the More Important Questions at the Parliament in 1840,NO_AUTHOR,vib_168995,1842-10-18,"En Seminarist kan faae Plads som Hjælpelærer, naar han henvender sig til Skolelærer Mørch i Fousing pr. Holstebroe. Hos Sadelmager Thommesen i Skive er en Kaleschetilsalg. Tillige ønskes en Dreng af honette Forældre i Lære. Følgende nye Skrifter: Fortrolige Breve til en Ven, skrevne fra Eidsvold i Aaret 1814 af et Medlem af Rigsforsamlingen. 11 Rbd. Norges Storthing i Aaret 1833. Af Ola Hanssen. 12 s. Framställing af nagra bland de wigtigare fragorna wid Riksdagen ar 1840. 40 sk."
3768,"Fortællinger af Forfatterinden til Sødskendebørnene, anden Samling","Tales by the Author of the Sibling Children, Second Collection",NO_AUTHOR,vib_169144,1842-10-27,"Udkommen er: Fortællinger af Forfatterinden til Sødskendebørnene, anden Samling, indeholder: En Underholdning i Skumringen; Enkens Søn; Saaledes gaaer det; Broderlig Oprigtighed; Bord Samtaler 1838 og En Opdagelse. 1 Rbd. 16 s. J. H. Schubothes Boghandling i Kbh."
3769,Naturhistorie,Natural History,Fleischer,vib_169488,1842-11-17,"Fallesens Magazin for Religionslærere 112 Bind og hans Maanedsskrifter for Aarene 18031809 kan under Haanden faaes til meget billig Priis. Boghandler Kabell anviser. 1 Expl. af Fleischers Naturhistorie, 14 tykke Bind, vel conditioneret og compl., kan faaes for den meget billige Priis 20 Rbd. hos P. C. Kabell."
3770,Vinter-Salonen 1812 & 1843,The Winter Salon 1812 & 1843,J.C.M. Brøgger,vib_169690,1842-12-01,"A. W. Sandberg. Sort Blækfaaes billig hos A. W. Sandberg. deberrød. faaes atter hos A. W. Sandberg. Fra Pressen er udkommet: Vinter-Salonen 1812 & 1843. Udvalgte nye Dandse for Pianoforte, componerede af J. C. M. Brøgger. 1–3 Hefte. 9 Mk."
3771,Vaskebog for Damer og Herrer,Washing Book for Ladies and Gentlemen,NO_AUTHOR,vib_169739,1842-12-05,"Vaskebog for Damer og Herrer. Tilligemed Oversigt af daglige, ugentlige og maanedlige Udgifter. 1 Mk. Forskrifter Nr. 5. Hestedyrlægen eller Anviisning til Hestens Avl, Røgt, Pleie og Skoening, samt til at behandle dens vigtigste og almindeligste Sygdomme. Efter Billing og flere. 1 Mk. Faaes hos P. C. Kabell. Dansk Pantheon."
3772,"Hestedyrlægen eller Anviisning til Hestens Avl, Røgt, Pleie og Skoening, samt til at behandle dens vigtigste og almindeligste Sygdomme","The Horse Doctor or Instructions for the Breeding, Care, Treatment, and Shoeing of Horses, as well as for Treating their Most Important and Common Diseases",NO_AUTHOR,vib_169739,1842-12-05,"Vaskebog for Damer og Herrer. Tilligemed Oversigt af daglige, ugentlige og maanedlige Udgifter. 1 Mk. Forskrifter Nr. 5. Hestedyrlægen eller Anviisning til Hestens Avl, Røgt, Pleie og Skoening, samt til at behandle dens vigtigste og almindeligste Sygdomme. Efter Billing og flere. 1 Mk. Faaes hos P. C. Kabell. Dansk Pantheon."
3773,Dansk Pantheon,Danish Pantheon,NO_AUTHOR,vib_169739,1842-12-05,"Vaskebog for Damer og Herrer. Tilligemed Oversigt af daglige, ugentlige og maanedlige Udgifter. 1 Mk. Forskrifter Nr. 5. Hestedyrlægen eller Anviisning til Hestens Avl, Røgt, Pleie og Skoening, samt til at behandle dens vigtigste og almindeligste Sygdomme. Efter Billing og flere. 1 Mk. Faaes hos P. C. Kabell. Dansk Pantheon."
3774,Et Portraitgallerie for Samtiden,A Portrait Gallery for the Present,Em. Bærenzen & Comp.,vib_169740,1842-12-05,"Et Portraitgallerie for Samtiden. Udgivet af Em. Bærenzen & Comp. 1ste Levering: C. C. F. Weyse. Hver 3die Uge udkommer en Levering, bestaaende af et fiin udført lithographeret Portrait, trykt paa Tonepapiir, med tilhørende biographisk Notits, i couleurt Omslag. Prisen er for Subscribenter 40 s., for andre Kiøbere 4 Mk. Subscriptionen er bindende for 1 Aargang eller 18 Portraiter. Prøvenumere forefindes hos P. C. Kabell."
3775,Det Nye Testamente,The New Testament,Ove Høegh Guldberg,aar_000751,1794-04-30,"Det Nye Testamente oversat med tilføiede Anmærkninger ved Ove Høegh Guldberg, 2de Deele, i stor 8vo, faaes hos mig undertegnede paa fiin hvid Papiir, og indbunden i smukt Fransk Bind for 3 Rdlr. 3 Mk. J. F. Nordstedt, Bogbinder."
3776,En Liderligs Levnet,The Life of a Libertine,C. F. Bretiner,aar_000793,1794-05-07,"En Liderligs Levnet, et moralsk sattrisk Malerie, efter Chodowiecki og Hogarth, af C. F. Bretiner. 4 Dele, smukt indbunden 3 Rdlr. Meldollas Cours Tabeler, 2 Rdlr. 4 s. faaes tilkiøbs hos J. F. Nordstedt, Bogbinder. Her paa Adresse=Contoiret faaes tilkjøbs: Hoved=Mandtals Lister a Bog 1 Mk. 8 Sk. Af= og Tilgangs dito a Bog 1 Mk. 8 Sk. Følge Sedler til Brug for Lægsmænd a Bog 2 Mk. -"
3777,Det nye Testamente,The New Testament,Ove Høegh Guldberg,aar_000822,1794-05-10,"Det nye Testamente oversat med tilføyede Anmærkninger, et Forsøg af Ove Høegh Guldberg, i tvende Deele, i stor Octav=Format, bestaaende af 75 et fierdedeel Ark, og indrettet til Brug for enhver Bibelelsker, være sig lægeller lærd, faaes nu hos mig paa fiint hvidt Papiir for 2 Rdlr. 3 Mk. og paa Skrivpapir for 3 Rdlr. Ligesaafaaes hos mig Bechmanns Sange om Evigheden for 24"
3778,Bechmanns Sange om Evigheden,Bechmann's Songs about Eternity,NO_AUTHOR,aar_000822,1794-05-10,"Det nye Testamente oversat med tilføyede Anmærkninger, et Forsøg af Ove Høegh Guldberg, i tvende Deele, i stor Octav=Format, bestaaende af 75 et fierdedeel Ark, og indrettet til Brug for enhver Bibelelsker, være sig lægeller lærd, faaes nu hos mig paa fiint hvidt Papiir for 2 Rdlr. 3 Mk. og paa Skrivpapir for 3 Rdlr. Ligesaafaaes hos mig Bechmanns Sange om Evigheden for 24"
3779,den lille Voltaire,the little Voltaire,NO_AUTHOR,aar_001292,1794-08-02,"Da jeg har kjøbt Oplaget og Forlags=Retten af Cramers Regnebog og øvrige Skrifter, blive disse Skrifter herefter at bekomme her i Aarhuus hos min Søster B. K. Crammer. Jnden min Bortreise ere ogsaa nogle Exemplarer af den smukke og nyttige Roman den lille Voltaire at bekomme hos H. C. Cramer."
3780,Den retskafne og gudfrygtige Bonde,The Righteous and God-fearing Peasant,Niels Lund,aar_001420,1794-08-23,"Da Subskriptionsplanerne paa Bogen: Den retskafne og gudfrygtige Bonde, som skulde have været insendt til Maii=Maaneds Udgang, ei endnu fra nogle Stifter er indkommen, saa er min ærbødige og venlige Begierning, at de respective Herrer Biskoppernes Amanuensees som have paataget sig sammes Circulation, jo før jo hellere ville tilsende mig dem, paa det der med Bogens Trykning kunde begyndes. Aarhuus Bogtrykkerie, den 25de August 1794. Niels Lund."
3781,Digte,Poems,Anton Frantz Just,aar_001482,1794-08-30,"Her paa Adresse=Contoiret faaes tilkiøbs: Digte af Anton Frantz Just til Strandet, 15 og et halv Ark stor foruden Tittelkobber paa Trykpapiir = = = 3 Mk. Paa Skrivpapiir. . 4 Mk. Hemmelige Efterretninger og Satans Hof med en Jndledning af Anton Frantz Just, stor 6 og et halv Ark. erhos følger et Tillæg.)"
3782,Hemmelige Efterretninger og Satans Hof,Secret Reports and Satan's Court,Anton Frantz Just,aar_001482,1794-08-30,"Her paa Adresse=Contoiret faaes tilkiøbs: Digte af Anton Frantz Just til Strandet, 15 og et halv Ark stor foruden Tittelkobber paa Trykpapiir = = = 3 Mk. Paa Skrivpapiir. . 4 Mk. Hemmelige Efterretninger og Satans Hof med en Jndledning af Anton Frantz Just, stor 6 og et halv Ark. erhos følger et Tillæg.)"
3783,"Afhandlingen, over det Spørgsmaal, hvorfore tale Menneskerne saa lidet og saa sielden om Gud",The Treatise on the Question of Why People Speak So Little and So Rarely About God,N. R. Suhr,aar_001581,1794-09-13,"Nogle Exemplarer af Afhandlingen, over det Spørgsmaal, hvorfore tale Menneskerne saa lidet og saa sielden om Gud a. af N. R. Suhr ere endnu at bekomme og sælges Stykket for 10 s. her paa Adresse=Contoiret samhos Forfatteren i Kallundborg."
3784,En Sang til Eftertanke for Børn,A Song for Reflection for Children,NO_AUTHOR,aar_001714,1794-10-11,En Sang til Eftertanke for Børn faaes paa AdresseContoiret for 2 s. Stykker.
3785,komisk Roman,comic novel,Holger Laxmand,aar_001718,1794-10-11,"N. B. Paa en komisk Roman, af samme Forfatter, meder Navn af Holger Laxmand, der bliver omtrent 20 Ark stor, og koster 3 s. pr. Ark, subskriberes her med Adresse=Contoiret. Hoved=Mandtals Lister a Bog 1 Mk. 3 St. Af= og Tilgangs dito a Bog 1 Mk. 8 Sk. Følge=Sedler til Brug for Lægsmær) a Bog 2 Mk. - Markeds=Passer a Bog 2 Mk. Lister, til at indføre de med Kiøbmandskibe. farende Søemandskab i, til Brug for det Herrer Toldere og Mynsterskrivere a Bog 3 Mk."
3786,Beskrivelse over Kiøbstæden Ribe fra sin Begyndelse i nærværende Tid,Description of the Town of Ribe from Its Beginning to the Present Time,Mathias Galthen,aar_001774,1794-10-22,"Beskrivelse over Kiøbstæden Ribe fra sin Begyndelse i nærværende Tid, forfattet af Mathias Galthen, Residrende Capellan til Domkirken sammesteds, faaes paa AdresContoiret i Aarhuus for 3 Mark Exemplaret paa Trykog 4 Mark paa Skrivpapiir."
3787,Beskrivelse over Kiøbstæden Ribe fra sin Begyndelse til nærværende Tid,Description of the Towns of Ribe from its Beginning to the Present Time,Mathias Galthen,aar_001795,1794-10-25,"En Dreng af skikkelige Forældre, som har Lyst at lænApothekerkunsten, kan anvises Tieneste, naar man derom melder sig paa Adresse=Contoiret i Aarhuus. Beskrivelse over Kiøbstæden Ribe fra sin Begyndelse til nærværende Tid, forfattet af Mathias Galthen, Residrende Capellan til Domkirken sammesteds, faaes paa AdresContoiret i Aarhuus for 3 Mark Exemplaret paa Tryog 4 Mark paa Skrivpapiir."
3788,Statistik 1ste Deel,Statistics Volume 1,S. T. Hr. Prof. Schlegel,aar_002282,1795-01-24,"Kongelig Forordning om Hegn og Fred over Jorderne i Danmark. Dito Forordning og Vei=Væsenet i Danmark. S. T. Hr. Prof. Schlegels Statistik 1ste Deel Prenumerations Priis 1 Rdlr. 24 s. og 3 Mk. i Prenumeration, som godtgiøres ved den sidste Deels Modtagelse, den 2den Deel kan ventes med første. For billig Priis er dette at faae i Aarhuus, hos D. C. afgangne Bogbinder Jessens Enke."
3789,Opera omnia Theologica,Complete Theological Works,Johannis Coccet,aar_002339,1795-02-04,"Johannis Coccet Opera omnia Theologica, divisa in decem Volumina, meget vel conditioneret, er indlagt til Forhandling paa Adresse=Contoiret i Aarhuus."
3790,Opera omnia Theologica,Complete Theological Works,Johannis Cocceji,aar_002368,1795-02-07,"Johannis Cocceji Opera omnia Theologicadivisa in decem Volumina, meget vel conditioneret, er indlagt til Forhandling paa Adresse=Contoiret i Aarhuus."
3791,Digte af Anton Frantz Just,Poems by Anton Frantz Just,Anton Frantz Just,aar_003729,1795-09-16,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. . 8. Samme, uheftet og uillumineret = 6 s. Digte af Anton Frantz Just til Strandet, 12 og et halv Ark stor, foruden Tittelkobber, paa Trykpapiir . . 3 Mk. Paa Skrivpapiir. 4 Mk. Topographie over Wium Præstekald af N. Blicher = . 3 Mk. 1."
3792,Topographie over Wium Præstekald,Topography of Wium Parish,N. Blicher,aar_003729,1795-09-16,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. . 8. Samme, uheftet og uillumineret = 6 s. Digte af Anton Frantz Just til Strandet, 12 og et halv Ark stor, foruden Tittelkobber, paa Trykpapiir . . 3 Mk. Paa Skrivpapiir. 4 Mk. Topographie over Wium Præstekald af N. Blicher = . 3 Mk. 1."
3793,Beskrivelse over det forhenværende Kongel. Slot Christiansborg,Description of the Former Royal Palace Christiansborg,NO_AUTHOR,aar_003729,1795-09-16,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. . 8. Samme, uheftet og uillumineret = 6 s. Digte af Anton Frantz Just til Strandet, 12 og et halv Ark stor, foruden Tittelkobber, paa Trykpapiir . . 3 Mk. Paa Skrivpapiir. 4 Mk. Topographie over Wium Præstekald af N. Blicher = . 3 Mk. 1."
3794,Den lyksalige Friehed Jesu Lære,The Blessed Freedom of Jesus' Teachings,Peder Brøchner,aar_003784,1795-09-26,"Engelske Støvleskafter med Buch i, af forskiellige Facons, er at faae tilkiøbs paa Hiørnet af Rosensgade og Volden, hos Løgstrup. Den lyksalige Friehed Jesu Lære anviser for sine Bekiendere, forestillet i en Tale over2 Corinth. 3, v. 17de, holden i Aarhuus DomkirkeLandemodes Dagen den 25de Junii 1794, af Peder Brøchner, Provst i Nørre Herred, og Sogne Præst i Grenaae, faaes til Kiøbs hos Bogbinder Ramshardt i Greenaae og paa Adresse=Contoiret i Aarhuus for 6 s."
3795,Topographie over Wium Præstekald,Topography of Wium Rectory,N. Blicher,aar_003785,1795-09-26,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over det forhenværende Kongel. Slot Christiansborg med sammes betydeligste Mærkværdigheder, hvortil følger en illumineret Grundtegning, heftet. = = 8 s. Samme, heftet og uillumineret = 6 s. Topographie over Wium Præstekald af N. Blicher. 3 Mk. 12"
3796,Den retskafne og gudfrygtige Bonde,The Righteous and God-fearing Farmer,Christian Frederich Jngerslew,aar_004220,1795-12-12,"Bekiendtgiørelser. Den retskafne og gudfrygtige Bonde, en lærende Fortælling for Almuen paa Landet, af Christian Frederich Jngerslew, Præst i Gylling, stor 11 Ark, har nyelig forladt Pressen, og faaes her paa Adresse=Contoiret af Subskribenterne for 22 s. Exemplaret. De Herrer Provster her i Stiftet som have samlet Subskribentere paa denne Bog, bedes jo før jo heller, naar Leilighed gives, behageligst at lade samme afhente."
3797,"Den retskafne og gudfrygtige Bonde, en lærende Fortælling for Almuen paa Landet","The Righteous and God-Fearing Peasant, a Learning Tale for the Common People in the Countryside",Christian Frederich Jngerslew,aar_004276,1795-12-19,"Bekiendtgiørelser. Den retskafne og gudfrygtige Bonde, en lærende Fortælling for Almuen paa Landet, af Christian Frederich Jngerslew, Præst i Gylling, stor 11 Ark, har nyelig forladt Pressen, og faaes her paa Adresse=Contoiret af Subskribenterne for 22 s. Exemplaret. De Herrer Provster her i Stiftet som have samlet Subskribentere paa denne Bog, bedes jo før jo heller, naar Leilighed gives, behageligst at lade samme afhente."
3798,Skiønhedsmidler for det smukke Kiøn,Beauty Remedies for the Beautiful Gender,NO_AUTHOR,aar_004383,1796-01-06,Tolstrup. Hos mig Undertegnede ere følgende Bøger med fleere at bekomme: Skiønhedsmidler for det smukke Kiøn.
3799,Beskrivelse over Kiøbstæden Ribe fra sin Begyndelse. til nærværende Tid,Description of the Towns of Ribe from its Beginning to the Present Time,Mathias Galthen,aar_004804,1796-04-06,"Her paa Adresse=Contoiret faaes tilkiøbs: Beskrivelse over Kiøbstæden Ribe fra sin Begyndelse. til nærværende Tid, forfattet af Mathias Galthen, Residerende Capellan til Domkirken sammesteds, paa Trykpapiir = 3 Mk. Paa Skrivpapiir, 4 Mk."
3800,Den lyksalige Friehed Jesu Lære,The Blessed Freedom of Jesus' Teaching,Peder Brøchner,aar_005496,1796-07-09,"Hos Paul Frausing bekommes beste Provence, Ole Flasken 3 Mk. 8 s. Den lyksalige Friehed Jesu Lære anviser for sine Bekiendtere, forestillet i en Tal, holden i Aarhuus Domkirke Landemodes Dagen den 25de Junii lang af Peder Brøchner, Provst i Nørreherre, og Sognepræst i Grenaae, faaes paa Adrene Contoir, Aarhuus, hos Bogbinder Cornen i Randers og des Bogbinder Ramshard i Grenaae for 6 s. Exemplaret."
3801,Bærens Juridiske Lommebog for 1796,Bear's Legal Pocket Book for 1796,NO_AUTHOR,aar_005694,1796-08-03,"Bærens Juridiske Lommebog for 1796 smuk hæftet, 4 Mk. Bugges Astronomie til Brug for Skolerne. 1 Rdlr. Jøden, et Skuespil, hæftet. 1 Mk. 12 s. der paa Adresse=Contoiret faaes tilkjøbs: Af= og Tilgangs Lister a Bog = = 1 Mk. 3. Markets Passer a Bog . . . 2 Mk. Hoved Mantals Lister a Bog = = = 1 Mk. Følge=Sedler til Brug for Lægdsmænd a Bog 2 Mk."
3802,Bugges Astronomie til Brug for Skolerne,Bugge's Astronomy for Use in Schools,NO_AUTHOR,aar_005694,1796-08-03,"Bærens Juridiske Lommebog for 1796 smuk hæftet, 4 Mk. Bugges Astronomie til Brug for Skolerne. 1 Rdlr. Jøden, et Skuespil, hæftet. 1 Mk. 12 s. der paa Adresse=Contoiret faaes tilkjøbs: Af= og Tilgangs Lister a Bog = = 1 Mk. 3. Markets Passer a Bog . . . 2 Mk. Hoved Mantals Lister a Bog = = = 1 Mk. Følge=Sedler til Brug for Lægdsmænd a Bog 2 Mk."
3803,Jøden,The Jew,NO_AUTHOR,aar_005694,1796-08-03,"Bærens Juridiske Lommebog for 1796 smuk hæftet, 4 Mk. Bugges Astronomie til Brug for Skolerne. 1 Rdlr. Jøden, et Skuespil, hæftet. 1 Mk. 12 s. der paa Adresse=Contoiret faaes tilkjøbs: Af= og Tilgangs Lister a Bog = = 1 Mk. 3. Markets Passer a Bog . . . 2 Mk. Hoved Mantals Lister a Bog = = = 1 Mk. Følge=Sedler til Brug for Lægdsmænd a Bog 2 Mk."
3804,den almindelige Natur=Historie,the General Natural History,Valmondt de Bomare,aar_006602,1796-12-07,"En Mand her i Aarhuus har udlaant til Venneden 1ste Tomme af den almindelige Natur=Historie i Form af et Dictionaire ved Valmondt de Bomare og den 5te Tome af de nye Reiser, den 1ste i Engelsk Bind, og den sidste heftet i hvidt Papiir. Da Eieren nu ikke erindrer til hvem disse Bøger ere laante, saa beder han venligst, at Laaneren behagelig ville levere samme til Bogtrykker Lund i Aarhuus."
3805,de nye Reiser,the New Travels,NO_AUTHOR,aar_006602,1796-12-07,"En Mand her i Aarhuus har udlaant til Venneden 1ste Tomme af den almindelige Natur=Historie i Form af et Dictionaire ved Valmondt de Bomare og den 5te Tome af de nye Reiser, den 1ste i Engelsk Bind, og den sidste heftet i hvidt Papiir. Da Eieren nu ikke erindrer til hvem disse Bøger ere laante, saa beder han venligst, at Laaneren behagelig ville levere samme til Bogtrykker Lund i Aarhuus."
3806,den almindelige Natur=Historie Form af et Dictionaire,the General Natural History in the Form of a Dictionary,Valmondt de Bomare,aar_006628,1796-12-10,"En Mand her i Aarhuus har udlaant til Venner, den 1ste Tome af den almindelige Natur=Historie Form af et Dictionaire ved Valmondt de Bomare og den 5te Tome af de nye Reiser, den 1ste i Engelsk Bind, og den sidste heftet i hvidt Papiir. Da Eieren nu ikke erindrer til hvem disse Bøger ere laante, saa beder han veenligst, at Laaneren behagelig ville levere samme til Bogtrykker Lund i Aarhuus."
3807,de nye Reiser,the New Travels,NO_AUTHOR,aar_006628,1796-12-10,"En Mand her i Aarhuus har udlaant til Venner, den 1ste Tome af den almindelige Natur=Historie Form af et Dictionaire ved Valmondt de Bomare og den 5te Tome af de nye Reiser, den 1ste i Engelsk Bind, og den sidste heftet i hvidt Papiir. Da Eieren nu ikke erindrer til hvem disse Bøger ere laante, saa beder han veenligst, at Laaneren behagelig ville levere samme til Bogtrykker Lund i Aarhuus."
3808,Fruentimmerne og Hemmeligheden,The Ladies and the Secret,NO_AUTHOR,aar_006697,1796-12-31,"Fruentimmerne og Hemmeligheden, et conStykke, indbunden. 2 Mk. 4 s. Jule=Lege, heftet, 1 Mk. 8 s. Faaes hos Bogbinder N. C. i Rang: Her paa Adresse=Contoiret faaes til Af= og Tilgangs=Lister, a Bog . . Markeds=Passer, a Bog . . . Hoved Mandtals=Lister, a Bog . . Brug for Lægdsmænd, a Bog¬"
3809,Jule=Lege,Christmas Games,NO_AUTHOR,aar_006697,1796-12-31,"Fruentimmerne og Hemmeligheden, et conStykke, indbunden. 2 Mk. 4 s. Jule=Lege, heftet, 1 Mk. 8 s. Faaes hos Bogbinder N. C. i Rang: Her paa Adresse=Contoiret faaes til Af= og Tilgangs=Lister, a Bog . . Markeds=Passer, a Bog . . . Hoved Mandtals=Lister, a Bog . . Brug for Lægdsmænd, a Bog¬"
3810,Nyeaarsgave for 1797,New Year's Gift for 1797,NO_AUTHOR,aar_006836,1797-01-18,"Bekiendtgiørelser. Nyeaarsgave for 1797, en Samling af de meest yndede Sange for begge Kiøn, faaes paa Adresse=Contoiret i Aarhuus og paa Post-Contoiret i Horsens, smukt indbunden i couleurt Bind for 2 Mk. og i raae Materie for 24 sk."
3811,Nyeste Samling af Selskabs-Sange,Latest Collection of Society Songs,S. Paulsen,aar_007267,1797-03-18,"Hos Peder Smeds Enke i Egaae, er et meget god og complet Smede=Redskab underhaanden at faae til kjøbs. Til førstkommende Mandag, kan en Dreng, som har Lyst til at lære Møllerprofessionen og har været til Confirmation, blive antaget til Lære i Dørup eller LilleMølle, i Hørning Sogn mellem Aarhuus og Schanden borg, hos Jess Thomsen. Paa Bispe-Contoiret her i Aarhuus bekommes: Nyeste Samling af Selskabs-Sange, især for blandede Selskaber, udgivet paa S. Paulsens Forlag 1797 smukt heftet, 4 Mk. 4 s."
3812,Cramers Regnebog,Cramer's Arithmetic,H.C. Cramer,aar_007521,1797-04-22,"Hos undertegnede, der for nærværende Tid opholder sig hos S. T. Hr. Stiftsprovst Jansen i Aarhuus, faaes for hosstaaende Priser: Cramers Regnebog, 28 s. Anviisning eller Cifferbog over samme, 24 s. Colloqvium Arithmeticum, 24 s. Scometrie, 32 s. Algebra, 2de Dele, 40 sk. Styrmandsbog, 16 s. s. Kortpasning, 16 s. Sphæra Thronica, 12 s. Verel=Regning, 8 s. Alle Skrifterne samlede overladefor 10 Mk. Kan og faaes heftede a 4 s. mere. H. C. Cramer."
3813,Anviisning eller Cifferbog,Instruction or Cipher Book,NO_AUTHOR,aar_007521,1797-04-22,"Hos undertegnede, der for nærværende Tid opholder sig hos S. T. Hr. Stiftsprovst Jansen i Aarhuus, faaes for hosstaaende Priser: Cramers Regnebog, 28 s. Anviisning eller Cifferbog over samme, 24 s. Colloqvium Arithmeticum, 24 s. Scometrie, 32 s. Algebra, 2de Dele, 40 sk. Styrmandsbog, 16 s. s. Kortpasning, 16 s. Sphæra Thronica, 12 s. Verel=Regning, 8 s. Alle Skrifterne samlede overladefor 10 Mk. Kan og faaes heftede a 4 s. mere. H. C. Cramer."
3814,Colloqvium Arithmeticum,Arithmetic Colloquium,NO_AUTHOR,aar_007521,1797-04-22,"Hos undertegnede, der for nærværende Tid opholder sig hos S. T. Hr. Stiftsprovst Jansen i Aarhuus, faaes for hosstaaende Priser: Cramers Regnebog, 28 s. Anviisning eller Cifferbog over samme, 24 s. Colloqvium Arithmeticum, 24 s. Scometrie, 32 s. Algebra, 2de Dele, 40 sk. Styrmandsbog, 16 s. s. Kortpasning, 16 s. Sphæra Thronica, 12 s. Verel=Regning, 8 s. Alle Skrifterne samlede overladefor 10 Mk. Kan og faaes heftede a 4 s. mere. H. C. Cramer."
3815,Scometrie,Scometrie,NO_AUTHOR,aar_007521,1797-04-22,"Hos undertegnede, der for nærværende Tid opholder sig hos S. T. Hr. Stiftsprovst Jansen i Aarhuus, faaes for hosstaaende Priser: Cramers Regnebog, 28 s. Anviisning eller Cifferbog over samme, 24 s. Colloqvium Arithmeticum, 24 s. Scometrie, 32 s. Algebra, 2de Dele, 40 sk. Styrmandsbog, 16 s. s. Kortpasning, 16 s. Sphæra Thronica, 12 s. Verel=Regning, 8 s. Alle Skrifterne samlede overladefor 10 Mk. Kan og faaes heftede a 4 s. mere. H. C. Cramer."
3816,Algebra,Algebra,NO_AUTHOR,aar_007521,1797-04-22,"Hos undertegnede, der for nærværende Tid opholder sig hos S. T. Hr. Stiftsprovst Jansen i Aarhuus, faaes for hosstaaende Priser: Cramers Regnebog, 28 s. Anviisning eller Cifferbog over samme, 24 s. Colloqvium Arithmeticum, 24 s. Scometrie, 32 s. Algebra, 2de Dele, 40 sk. Styrmandsbog, 16 s. s. Kortpasning, 16 s. Sphæra Thronica, 12 s. Verel=Regning, 8 s. Alle Skrifterne samlede overladefor 10 Mk. Kan og faaes heftede a 4 s. mere. H. C. Cramer."
