,original_title,translated_title,author,article_id,date,text
190,1300 danske Ordsprog,1300 Danish Proverbs,Fr. Sneedorff Birch,thi_032255,1836-12-31,"J denne Tid er der udkommet flere Skrifter, som virkeligen egne sig til Jule- og Nytaars-Gaver i Familiekredse, hvor man ikke hellere ønsker sig en Beeller et Cigarfoutteral. J Novellefaget har en Anonym udgivet: ""Brødrene Grønning,"" en Fortælling, de dog formedelst dens Langtrukkenhed og Monotoni maa staae betydeligt under de Arbeider, der gaae under Navnet af Forf. til en Hverdagshistorie; – fra Hr. H. 5 P. Holst's Haand er udkommet en Nytaarsgave fra danske Digtere, der med Rette roses (fremfor det forrige Aars, formedelst sit renere Udvalg; Hr. Paludan Müller har skiænket Publicum første Deel af sine Poesier, der i Bladet ""Dagen"" anbefales som noget af det Vittigste og lyrisk Skjønneste, den nyere danske Literatur har at fremvise, (Hr. Overskou er, som bekjendtligesaa mild imod Andres, som stundom stræng imod sine egne dramatiske Frembringelser, og endelig har Prof. Molbech ved sin Julegave for Børn velvilligen aabnet de smaae et poetisk Asyl. Hr. Fr. Sneedorff Birch har udgivet en Samling af 1300 danske Ordsprog, samlede og systematisk ordnede."
191,Nytaarsgave fra danske Digtere,New Year's Gift from Danish Poets,H. 5 P. Holst,thi_032255,1836-12-31,"J denne Tid er der udkommet flere Skrifter, som virkeligen egne sig til Jule- og Nytaars-Gaver i Familiekredse, hvor man ikke hellere ønsker sig en Beeller et Cigarfoutteral. J Novellefaget har en Anonym udgivet: ""Brødrene Grønning,"" en Fortælling, de dog formedelst dens Langtrukkenhed og Monotoni maa staae betydeligt under de Arbeider, der gaae under Navnet af Forf. til en Hverdagshistorie; – fra Hr. H. 5 P. Holst's Haand er udkommet en Nytaarsgave fra danske Digtere, der med Rette roses (fremfor det forrige Aars, formedelst sit renere Udvalg; Hr. Paludan Müller har skiænket Publicum første Deel af sine Poesier, der i Bladet ""Dagen"" anbefales som noget af det Vittigste og lyrisk Skjønneste, den nyere danske Literatur har at fremvise, (Hr. Overskou er, som bekjendtligesaa mild imod Andres, som stundom stræng imod sine egne dramatiske Frembringelser, og endelig har Prof. Molbech ved sin Julegave for Børn velvilligen aabnet de smaae et poetisk Asyl. Hr. Fr. Sneedorff Birch har udgivet en Samling af 1300 danske Ordsprog, samlede og systematisk ordnede."
192,Julegave for Børn,Christmas Gift for Children,Prof. Molbech,thi_032255,1836-12-31,"J denne Tid er der udkommet flere Skrifter, som virkeligen egne sig til Jule- og Nytaars-Gaver i Familiekredse, hvor man ikke hellere ønsker sig en Beeller et Cigarfoutteral. J Novellefaget har en Anonym udgivet: ""Brødrene Grønning,"" en Fortælling, de dog formedelst dens Langtrukkenhed og Monotoni maa staae betydeligt under de Arbeider, der gaae under Navnet af Forf. til en Hverdagshistorie; – fra Hr. H. 5 P. Holst's Haand er udkommet en Nytaarsgave fra danske Digtere, der med Rette roses (fremfor det forrige Aars, formedelst sit renere Udvalg; Hr. Paludan Müller har skiænket Publicum første Deel af sine Poesier, der i Bladet ""Dagen"" anbefales som noget af det Vittigste og lyrisk Skjønneste, den nyere danske Literatur har at fremvise, (Hr. Overskou er, som bekjendtligesaa mild imod Andres, som stundom stræng imod sine egne dramatiske Frembringelser, og endelig har Prof. Molbech ved sin Julegave for Børn velvilligen aabnet de smaae et poetisk Asyl. Hr. Fr. Sneedorff Birch har udgivet en Samling af 1300 danske Ordsprog, samlede og systematisk ordnede."
193,J. F. W. Herschels populaire Astronomie,Popular Astronomy,J. F. W. Herschel,thi_030191,1836-02-16,"Blandt nye udkomne Skrifter nævnes: Regnskab over Jndtægter og Udgifter ved Aarhuus Kjøbstads Fattigvæsen for Aaret 1834. Udgivet af Fattigcommissionen. 24 s. - J. F. W. Herschels populaire Astronomie. Oversat af Mag. P. Pedersen, Observator. Med 7 Kobbertavler. 2 Rbd. 3 Mk. - Prindsen af China, Trylleopera i 3 Acter af M. Scribe, oversat 16 til Musik af Auber ved C. F. Güntelberg. 4 Mk. St. St. Blichers Noveller 5te Deel, indeholdende Abeilard og Helvise; Maria; fjorten Dage i Jylland, og Maria de Carmo. -"
194,Prindsen af China,The Prince of China,M. Scribe,thi_030191,1836-02-16,"Blandt nye udkomne Skrifter nævnes: Regnskab over Jndtægter og Udgifter ved Aarhuus Kjøbstads Fattigvæsen for Aaret 1834. Udgivet af Fattigcommissionen. 24 s. - J. F. W. Herschels populaire Astronomie. Oversat af Mag. P. Pedersen, Observator. Med 7 Kobbertavler. 2 Rbd. 3 Mk. - Prindsen af China, Trylleopera i 3 Acter af M. Scribe, oversat 16 til Musik af Auber ved C. F. Güntelberg. 4 Mk. St. St. Blichers Noveller 5te Deel, indeholdende Abeilard og Helvise; Maria; fjorten Dage i Jylland, og Maria de Carmo. -"
195,St. St. Blichers Noveller 5te Deel,St. St. Blicher's Novels Volume 5,St. St. Blicher,thi_030191,1836-02-16,"Blandt nye udkomne Skrifter nævnes: Regnskab over Jndtægter og Udgifter ved Aarhuus Kjøbstads Fattigvæsen for Aaret 1834. Udgivet af Fattigcommissionen. 24 s. - J. F. W. Herschels populaire Astronomie. Oversat af Mag. P. Pedersen, Observator. Med 7 Kobbertavler. 2 Rbd. 3 Mk. - Prindsen af China, Trylleopera i 3 Acter af M. Scribe, oversat 16 til Musik af Auber ved C. F. Güntelberg. 4 Mk. St. St. Blichers Noveller 5te Deel, indeholdende Abeilard og Helvise; Maria; fjorten Dage i Jylland, og Maria de Carmo. -"
196,Lærelog i Regnekonst og Landmaaling for Bønder og andre Jordbrugere til selv at opmaale og optage Kort over deres Jorder,Instruction in Arithmetic and Land Measurement for Farmers and Other Land Users to Measure and Map Their Lands,NO_AUTHOR,thi_055226,1844-03-05,"Ankomne til Meibergs Bogh. i Thisted, Andresens Lærelog i Regnekonst og Landmaaling for Bønder og andre Jordbrugere til selv at opmaale og optage Kort over deres Jorder, 2det Oplag 7 Mk.; Grens nyttige Hjemraad, eller det lille Huusapothek paa Landet, 24 s."
197,"Grens nyttige Hjemraad, eller det lille Huusapothek paa Landet","Grens Useful Home Remedies, or the Little House Apothecary in the Country",NO_AUTHOR,thi_055226,1844-03-05,"Ankomne til Meibergs Bogh. i Thisted, Andresens Lærelog i Regnekonst og Landmaaling for Bønder og andre Jordbrugere til selv at opmaale og optage Kort over deres Jorder, 2det Oplag 7 Mk.; Grens nyttige Hjemraad, eller det lille Huusapothek paa Landet, 24 s."
198,Søerøveren,The Pirate,Walter Scott,thi_006874,1827-08-31,"Nye udkomne Skrifter: Afhandling om hvorledes Danmarks ruinerede Riigdomskilde, Agerdyrkning og Landvæsenet, mulig igjen kunde bringes i ønskelig Tilstand, og den tabte gyldne Tid derved vindes tilbage. 24 s. - Bibliothek for dannede Læsere. Juli=Hæftet, indeholdende: Søerøveren, Roman af Walter Scott, oversat af Schaldemose, 1ste Hæfte. (8 Ark stort.) 4 Rbmk. - Jntriguen i Dyrehaugen og Eventyret i Charlottenlund, en comisk Fortælling. 8 s. - Der Brautigam ohne Strumpe. Ein Trauerspiel i 5 Acter, von Johann Hermann Wessel. Aus dem Danischen ubersetzt von A. Martini. 3 Rbmk. - Huusvennen, Underholdning i Familiekredse, 16 Binds 2det Hæfte, udgivet af J. C. Wegner. (Dette saa mange interessante Fortællinger indeholdende Tidsskrivt, som sluttes med dette Hæfte, erholdes i den schulziske Boghandling i Kjøbenhavn complet for 7 Rbmk. Hæftet). Døde. Kjøbenhavn: Forhenv. Postcontrolleur J. Qvist; Niels Sehested Friis; Lovise Aug. Steinmetz, fødGradt, 26 Aar. Jfr. Frederikke West; Anne K. Jørgensen, f. Høeg, 22 Aar. - Citadellet Frederikshavn, Frederikke A. W. Prunst. - Frederiksberg, Frue Adel Cathrine Melchiorine Holstein. - Odense: Adjunct ved CathedralSkolen Joh. Peter Boye; Enkefrue Hanna F. Prinzen, f. Torwerdt, 77 Aar. - Sundbye paa Falster: Student Wilhelm Aug. Hopffner."
199,Der Brautigam ohne Strumpe,The Bridegroom Without Stockings,Johann Hermann Wessel,thi_006874,1827-08-31,"Nye udkomne Skrifter: Afhandling om hvorledes Danmarks ruinerede Riigdomskilde, Agerdyrkning og Landvæsenet, mulig igjen kunde bringes i ønskelig Tilstand, og den tabte gyldne Tid derved vindes tilbage. 24 s. - Bibliothek for dannede Læsere. Juli=Hæftet, indeholdende: Søerøveren, Roman af Walter Scott, oversat af Schaldemose, 1ste Hæfte. (8 Ark stort.) 4 Rbmk. - Jntriguen i Dyrehaugen og Eventyret i Charlottenlund, en comisk Fortælling. 8 s. - Der Brautigam ohne Strumpe. Ein Trauerspiel i 5 Acter, von Johann Hermann Wessel. Aus dem Danischen ubersetzt von A. Martini. 3 Rbmk. - Huusvennen, Underholdning i Familiekredse, 16 Binds 2det Hæfte, udgivet af J. C. Wegner. (Dette saa mange interessante Fortællinger indeholdende Tidsskrivt, som sluttes med dette Hæfte, erholdes i den schulziske Boghandling i Kjøbenhavn complet for 7 Rbmk. Hæftet). Døde. Kjøbenhavn: Forhenv. Postcontrolleur J. Qvist; Niels Sehested Friis; Lovise Aug. Steinmetz, fødGradt, 26 Aar. Jfr. Frederikke West; Anne K. Jørgensen, f. Høeg, 22 Aar. - Citadellet Frederikshavn, Frederikke A. W. Prunst. - Frederiksberg, Frue Adel Cathrine Melchiorine Holstein. - Odense: Adjunct ved CathedralSkolen Joh. Peter Boye; Enkefrue Hanna F. Prinzen, f. Torwerdt, 77 Aar. - Sundbye paa Falster: Student Wilhelm Aug. Hopffner."
200,Huusvennen,The House Friend,J.C. Wegner,thi_006874,1827-08-31,"Nye udkomne Skrifter: Afhandling om hvorledes Danmarks ruinerede Riigdomskilde, Agerdyrkning og Landvæsenet, mulig igjen kunde bringes i ønskelig Tilstand, og den tabte gyldne Tid derved vindes tilbage. 24 s. - Bibliothek for dannede Læsere. Juli=Hæftet, indeholdende: Søerøveren, Roman af Walter Scott, oversat af Schaldemose, 1ste Hæfte. (8 Ark stort.) 4 Rbmk. - Jntriguen i Dyrehaugen og Eventyret i Charlottenlund, en comisk Fortælling. 8 s. - Der Brautigam ohne Strumpe. Ein Trauerspiel i 5 Acter, von Johann Hermann Wessel. Aus dem Danischen ubersetzt von A. Martini. 3 Rbmk. - Huusvennen, Underholdning i Familiekredse, 16 Binds 2det Hæfte, udgivet af J. C. Wegner. (Dette saa mange interessante Fortællinger indeholdende Tidsskrivt, som sluttes med dette Hæfte, erholdes i den schulziske Boghandling i Kjøbenhavn complet for 7 Rbmk. Hæftet). Døde. Kjøbenhavn: Forhenv. Postcontrolleur J. Qvist; Niels Sehested Friis; Lovise Aug. Steinmetz, fødGradt, 26 Aar. Jfr. Frederikke West; Anne K. Jørgensen, f. Høeg, 22 Aar. - Citadellet Frederikshavn, Frederikke A. W. Prunst. - Frederiksberg, Frue Adel Cathrine Melchiorine Holstein. - Odense: Adjunct ved CathedralSkolen Joh. Peter Boye; Enkefrue Hanna F. Prinzen, f. Torwerdt, 77 Aar. - Sundbye paa Falster: Student Wilhelm Aug. Hopffner."
201,Beskrivelse af Monumentet over Kong Hans og Dronning Christiane i St. Knuds Kirke i Odense,Description of the Monument to King Hans and Queen Christiane in St. Knud's Church in Odense,Hr. Justitsraad Werlauff,thi_006494,1827-07-17,"Hr. Justitsraad Werlauffs historisk-antiqvafrisk Beskrivelse af Monumentet over Kong Hans og Dronning Christiane i St. Knuds Kirke i Odense, findes anmeldt i Litteraturtidenden No. 26. Den chalkographiske og typographiske Elegants, hvormed Skriftet er udstyret, skyldes Hs. Excell. Geheimeconferentsraad J. v. Bülows høimodige"
202,Avis aux lectrices,Notice to Readers,Andersen,thi_014950,1830-04-20,"Af vor talentrige unge Digter Hr. Andersen, læstes nylig følgende Digt i Flyveposten: Avis aux lectrices."
203,Nelsons Levnet et biographisk Malerie,"Nelson's Life, a Biographical Portrait",Southen,thi_036645,1838-08-14,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund."
204,Læreborg i et fornuftigt Landbrug,Textbook on Rational Agriculture,Faber,thi_036645,1838-08-14,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund."
205,"America især i den nyeste Tid, en historiskestatistisk Haandbog","America, Especially in Recent Times, a Historical-Statistical Handbook",F. Klee,thi_036645,1838-08-14,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund."
206,Musikkens Jndflydelse paa Mennesket,The Influence of Music on Humanity,Kofod,thi_036645,1838-08-14,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund."
207,Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden,Guidance for Young People on a Decent Way of Life and Knowledge of the World,NO_AUTHOR,thi_036645,1838-08-14,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund."
208,"Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv","Away with the Corset, or Presentation of the Great Harm of Wearing a Corset",Riedel,thi_036645,1838-08-14,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund."
209,Provincial Lexicon over Danmark,Provincial Lexicon of Denmark,Catechet Jensen,thi_027247,1834-12-27,"AVERTISSEMENTS. Hos Undertegnede faaes tilkjøbs: Kortpropheten eller den Kunst at spaae i Kort; Provincial Lexicon over Danmark af Catechet Jensen, Udvikling af den christelige Religions Troeslærdomme af Consistorialraad T. Müller, Nye Kogebog af Jacobsen. Joh. G. Lund. Paa Mandag udkommer en Entra Avis."
210,Udvikling af den christelige Religions Troeslærdomme,Development of the Christian Religion's Doctrines,Consistorialraad T. Müller,thi_027247,1834-12-27,"AVERTISSEMENTS. Hos Undertegnede faaes tilkjøbs: Kortpropheten eller den Kunst at spaae i Kort; Provincial Lexicon over Danmark af Catechet Jensen, Udvikling af den christelige Religions Troeslærdomme af Consistorialraad T. Müller, Nye Kogebog af Jacobsen. Joh. G. Lund. Paa Mandag udkommer en Entra Avis."
211,Nye Kogebog,New Cookbook,Jacobsen,thi_027247,1834-12-27,"AVERTISSEMENTS. Hos Undertegnede faaes tilkjøbs: Kortpropheten eller den Kunst at spaae i Kort; Provincial Lexicon over Danmark af Catechet Jensen, Udvikling af den christelige Religions Troeslærdomme af Consistorialraad T. Müller, Nye Kogebog af Jacobsen. Joh. G. Lund. Paa Mandag udkommer en Entra Avis."
212,Udvikling af den christelige Religions Troeslærdomme,Development of the Christian Religion's Doctrines,Tage Christian Müller,thi_018737,1831-09-13,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund."
213,Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom,Does the Confession of Faith Have the Right to Determine What True Christianity Is,Dr. N. Faber,thi_018737,1831-09-13,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund."
214,"Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne",Materials for Immediate Mental Exercises for Use in Schools,Jørgensen,thi_018737,1831-09-13,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund."
215,Kunsten at formere Have- og Potteværter,The Art of Propagating Garden and Potted Plants,NO_AUTHOR,thi_018737,1831-09-13,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund."
216,Jacobsens Kogebog,Jacobsen's Cookbook,NO_AUTHOR,thi_018737,1831-09-13,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund."
217,Anmærkninger til Sportel=Reglementet af 22de Marts 1814,"Remarks on the Spital Regulations of March 22, 1814",Joh. S. Lund,thi_018737,1831-09-13,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund."
218,Don Quixote,Don Quixote,NO_AUTHOR,thi_011901,1829-04-28,"Hr. Fr. Schaldemose, bekjendt ved fortrinlige originale og oversatte Arbeider, saavel i Poeste som 60 Prosa, indbyder til Subscription paa en nye Oversættelse af Cerwantes berømte Roman: Don Quixote. Subscriptionsprisen bliver 8 s. Arket, og trykkes kun 300 Expl."
219,De Danske i Paris,The Danes in Paris,J.L. Heiberg,thi_022942,1833-05-23,"AVERTISSEMENT. Theatret i Thisted. 4de Abonnements=Forestilling, Fredagen den 24de Mai 1833, opføres (første Gang) De Danske i Paris, ny Vaudeville i 2 Akter af J. L. Heiberg. 5te Abonnem. Forest., Mandagen den 27de Mai 1833, opføres (første Gang) Frierens Besøg, Lystspil i 1 Akt af Seribe og Melesville, overs. af Frederik Pritzlau, jun. Derefter (første Gang) Hofnarren imod sin Villie, Lystspil i 2 Acter af Melesville, oversat af Th. Overskou. J. Müller."
220,Frierens Besøg,The Suitor's Visit,Seribe and Melesville,thi_022942,1833-05-23,"AVERTISSEMENT. Theatret i Thisted. 4de Abonnements=Forestilling, Fredagen den 24de Mai 1833, opføres (første Gang) De Danske i Paris, ny Vaudeville i 2 Akter af J. L. Heiberg. 5te Abonnem. Forest., Mandagen den 27de Mai 1833, opføres (første Gang) Frierens Besøg, Lystspil i 1 Akt af Seribe og Melesville, overs. af Frederik Pritzlau, jun. Derefter (første Gang) Hofnarren imod sin Villie, Lystspil i 2 Acter af Melesville, oversat af Th. Overskou. J. Müller."
221,Hofnarren imod sin Villie,The Jester Against His Will,Melesville,thi_022942,1833-05-23,"AVERTISSEMENT. Theatret i Thisted. 4de Abonnements=Forestilling, Fredagen den 24de Mai 1833, opføres (første Gang) De Danske i Paris, ny Vaudeville i 2 Akter af J. L. Heiberg. 5te Abonnem. Forest., Mandagen den 27de Mai 1833, opføres (første Gang) Frierens Besøg, Lystspil i 1 Akt af Seribe og Melesville, overs. af Frederik Pritzlau, jun. Derefter (første Gang) Hofnarren imod sin Villie, Lystspil i 2 Acter af Melesville, oversat af Th. Overskou. J. Müller."
222,Anviisning til Bibelens Brug i Almueskoler,Guidance for the Use of the Bible in Folk Schools,Dr. Dinter,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
223,Bjørns Arithmetik,Bjørn's Arithmetic,NO_AUTHOR,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
224,Bjørne Geometrie,Bjørn's Geometry,NO_AUTHOR,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
225,Skildring af Hovedbegivenhederne i Historien for Ungdommen,Description of the Main Events in History for Youth,U. C. Mule,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
226,"Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære","Lehne's Theoretical Pedagogy, Complete Danish Grammar",Dr. Bloch,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
227,"Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende","Collection of Ordinances, Rescripts, Resolutions. Chancellery Circulars and Memoranda concerning the Clergy",Procurator Scheel,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
228,juridiske Afhandlinger,Legal Treatises,T. Algreen-Ussing,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
229,Svane,NO_TRANSLATION,Joh. G. Lund,thi_022146,1833-01-23,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund."
